ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
8566475.43613989,1448514.21288124,5.60082777753641,0.387551773868736,150,2.10245347266533,0.285152339709761,0.359291948034299,0.359291948034299,20010101,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8619731.18508228,1460992.54317134,5.63564679735542,0.387133179304711,150,2.09893973166899,0.287608805132227,0.362387094466606,0.362387094466606,20010102,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8677973.09453568,1474646.39932707,5.67372580741214,0.386676814598152,150,2.09509664107966,0.290296682816992,0.36577382034941,0.36577382034941,20010103,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8741194.71539187,1489476.9104025,5.7150605912298,0.38618325017392,150,2.09092449126962,0.293216195027948,0.369452405735215,0.369452405735215,20010104,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8809388.41634488,1505485.08145785,5.75964615940167,0.385653095869648,150,2.08642364277969,0.296367539619746,0.373423099920879,0.373423099920879,20010105,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8882545.31847744,1522671.76220533,5.80747670682307,0.385086998294829,150,2.08159453145527,0.299750883865462,0.377686113670482,0.377686113670482,20010106,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
8960655.2280842,1541037.61470232,5.85854556877075,0.384485638097529,150,2.07643767372656,0.303366358096719,0.382241611201866,0.382241611201866,20010107,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9043706.56833782,1560583.08037336,5.91284517622561,0.383849727161462,150,2.07095367198565,0.30721404921169,0.387089702006729,0.387089702006729,20010108,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9131686.31040722,1581308.34664157,5.9703670108373,0.383180005755747,150,2.06514322001283,0.311293994106212,0.392230432573827,0.392230432573828,20010109,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9224579.90463217,1603213.31344535,6.03110155992564,0.382477239659032,150,2.05900710840623,0.315606173082308,0.397663778083709,0.397663778083709,20010110,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9322371.21234769,1626297.55990847,6.09503827190687,0.38174221727874,150,2.05254622996813,0.320150503286913,0.40338963414151,0.40338963414151,20010111,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9425042.43893514,1650560.31142172,6.16216551252193,0.380975746785118,150,2.04576158500419,0.324926832231618,0.409407808611838,0.409407808611839,20010112,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9532574.0686541,1676000.40738153,6.23247052222906,0.380178653278456,150,2.03865428649277,0.329934931441739,0.415718013616591,0.415718013616591,20010113,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9644944.80178211,1702616.26981603,6.30593937510527,0.379351776006443,150,2.03122556508444,0.335174490280098,0.422319857752924,0.422319857752924,20010114,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9762131.49455741,1730405.87311295,6.38255693958045,0.378495965647082,150,2.02347677389349,0.340645109987695,0.429212838584496,0.429212838584496,20010115,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
9884109.10238464,1759366.71504558,6.4623068413048,0.377612081671,150,2.01540939304721,0.346346297979926,0.436396335454706,0.436396335454706,20010116,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
10010850.6267247,1789495.78927426,6.54517142842501,0.376700989795335,150,2.0070250339603,0.352277462433266,0.443869602665915,0.443869602665915,20010117,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
10142327.0660492,1820789.5594813,6.63113173951793,0.375763559539727,150,1.99832544330684,0.358437907193504,0.451631763063815,0.451631763063815,20010118,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
10278507.3711975,1853243.93527693,6.72016747440256,0.374800661893325,150,1.98931250666311,0.364826827032638,0.459681802061124,0.459681802061124,20010119,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
10419358.4054291,1886854.24999418,6.8122569680222,0.373813167100084,150,1.97998825180122,0.371443303277591,0.468018562129765,0.468018562129765,20010120,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
10564844.9094224,1921615.24046996,6.90737716756008,0.372801942568111,150,1.97035485161328,0.378286299829955,0.476640737785744,0.476640737785744,20010121,NA,1,2.0741936468309,FR-Fon,DBF,0.717391370437302,1.39393926552312,1.07162690239304,0.968657624052585
