ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
5328290.96811473,629170.406080541,3.8294201614759,0.304501653594519,59.0107584925093,0,0.0688695061848009,0.0867755777928492,0.0867755777928491,20010101,NA,0.393405056616728,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5377311.37958461,640019.995979038,3.8646509236715,0.304071711547984,59.5588163146763,0,0.070057111150635,0.0882719600498001,0.0882719600498001,20010102,NA,0.397058775431175,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5431016.1847465,651934.919733349,3.90324833978218,0.303603808917675,60.1047629204412,0,0.0713613284298627,0.089915273821627,0.089915273821627,20010103,NA,0.400698419469608,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5489415.74022645,664925.406186889,3.94521985307123,0.30309872361922,60.6484127848525,0,0.0727832776800332,0.0917069298768418,0.0917069298768419,20010104,NA,0.404322751899016,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5552520.38391127,679002.099570777,3.99057289333414,0.302557279655274,61.1895797389021,0,0.0743241240273725,0.0936483962744894,0.0936483962744894,20010105,NA,0.407930531592681,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5620340.29556392,694175.973549425,4.03931477672344,0.301980342306204,61.7280769653679,0,0.0759850686581441,0.0957411865092616,0.0957411865092615,20010106,NA,0.411520513102453,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5692885.35273275,710458.243476535,4.09145260219134,0.301368813280188,62.2637170019072,0,0.0777673392141184,0.0979868474097892,0.0979868474097891,20010107,NA,0.415091446679381,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5770164.98316201,727860.277698624,4.14699314541771,0.300723625874497,62.796311751545,0,0.0796721800837839,0.100386946905568,0.100386946905568,20010108,NA,0.418642078343633,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5852188.01490525,746393.508702818,4.20594275108725,0.300045740195528,63.325672500637,0,0.081700842676513,0.102943061772406,0.102943061772406,20010109,NA,0.422171150004246,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
5938962.52532345,766069.344856051,4.26830722436511,0.299336138480381,63.8516099443268,0,0.0838545757614615,0.105656765459442,0.105656765459442,20010110,NA,0.425677399628845,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
6030495.69011726,786899.083426139,4.33409172239696,0.298595820557616,64.3739342194603,0,0.0861346159467859,0.10852961609295,0.10852961609295,20010111,NA,0.429159561463069,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
6126793.6334991,808893.825513475,4.40330064662836,0.297825799479547,64.892454944865,0,0.0885421783679957,0.111563144743675,0.111563144743675,20010112,NA,0.4326163662991,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
6227861.28055687,832064.393456976,4.47593753669912,0.29702709735304,65.4069812688516,0,0.0910784476471424,0.114758844035399,0.114758844035399,20010113,NA,0.436046541792344,0.332258070668867,CA-SF3,OSH,0.710300256377798,1.40785532740694,1.21787947899668,1.08997573377244
