ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
44229266.0794261,17259737.685787,47.760642436528,0.599199007340554,18.3233539648074,0,5.21724973563545,6.57373466690067,1.64099105360164,20010101,NA,0.122155693098716,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
44189538.2443216,17243641.7634395,47.7177426306891,0.599772803245738,18.2896992424257,0,5.21238428239734,6.56760419582064,1.63665334438454,20010102,NA,0.121931328282838,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
44145468.5445891,17225755.5885174,47.6701542947797,0.600399900911979,18.26069788405,0,5.2069776740767,6.56079186933664,1.6326270780448,20010103,NA,0.121737985893667,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
44097066.844642,17206081.7922522,47.6178880808132,0.601079745139872,18.2361120246098,0,5.20103070603861,6.55329868960865,1.6288914233371,20010104,NA,0.121574080164066,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
44044344.3076525,17184623.4533492,47.5609560432573,0.601811738175018,18.2157224085337,0,5.19454430890982,6.54512582922637,1.62542717300828,20010105,NA,0.121438149390225,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43987313.3876382,17161384.1007767,47.4993716304901,0.602595241634659,18.1993268521485,0,5.187519549422,6.53627463227172,1.62221661677696,20010106,NA,0.12132884568099,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43925987.8209898,17136367.7166313,47.4331496756502,0.603429578533799,18.1867388264447,0,5.17995763127786,6.5267466154101,1.61924342299466,20010107,NA,0.121244925509631,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43860382.6175425,17109578.7390843,47.3623063869961,0.604314035398183,18.1777861520379,0,5.17185989604171,6.51654346901255,1.61649252856212,20010108,NA,0.121185241013586,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43790514.051299,17081022.0654148,47.286859337888,0.605247864451304,18.1723097985736,0,5.16322782405632,6.50566705831097,1.61395003667263,20010109,NA,0.121148731990491,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43716399.6509071,17050703.0551337,47.2068274565053,0.606230285862441,18.1701627812369,0,5.15406303538723,6.49411942458792,1.61160312195621,20010110,NA,0.12113441854158,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43638058.1899918,17018627.5332004,47.1222310154064,0.607260490042802,18.1712091474321,0,5.14436729079521,6.48190278640197,1.60943994260469,20010111,NA,0.121141394316214,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43555509.6774376,16984801.7933348,47.0330916210361,0.608337639976919,18.1753230470991,0,5.1341424927372,6.46901954084888,1.60744955906707,20010112,NA,0.121168820313994,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43468775.3477116,16949232.6014214,46.9394322032746,0.609460873576701,18.1823878805174,0,5.12339068639544,6.45547226485825,1.60562185891551,20010113,NA,0.121215919203449,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43377877.6513087,16911927.1990038,46.8412770051213,0.610629306045861,18.1922955178245,0,5.11211406073377,6.44126371652456,1.60394748749585,20010114,NA,0.12128197011883,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43282840.2453964,16872893.3068644,46.7386515725916,0.611842032242859,18.2049455848338,0,5.1003149495797,6.42639683647042,1.60241778399062,20010115,NA,0.121366303898892,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43183687.9847239,16832139.1286819,46.6315827449007,0.613098129031038,18.2202448100838,0,5.08799583272987,6.41087474923963,1.60102472253815,20010116,NA,0.121468298733892,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
43080446.9128549,16789673.3547564,46.5200986449962,0.614396657605121,18.2381064283791,0,5.07515933707622,6.39470076471604,1.59976085806687,20010117,NA,0.121587376189194,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
42973144.2537709,16745505.1657913,46.4042286704911,0.615736665783982,18.2584496363997,0,5.06180823774919,6.37787837956398,1.5986192765205,20010118,NA,0.121722997575998,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
42861808.4038845,16699644.2367181,46.2840034850394,0.617117190260199,18.2811990962511,0,5.0479454592737,6.36041127868487,1.5975935491659,20010119,NA,0.121874660641674,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
42746468.9244908,16652100.7405472,46.1594550101847,0.618537258797672,18.3062844831142,0,5.03357407673334,6.34230333668401,1.59667769069163,20010120,NA,0.122041896554095,1.00322581875709,AU-Rig,GRA,0.553413302955978,1.80696776651129,1.16747858002367,0.814083703147584
