ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
15815071.7137103,5045668.50150631,17.5721926790429,0.691183444398443,20.2707908307938,0,0.888259879294867,1.11920744791153,0.908870658037294,20010101,NA,0.135138605538625,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
15869537.3391747,5068250.43886061,17.6327096645091,0.690690225689225,20.8225254310902,0,0.892235294830506,1.12421647148644,0.929278206037913,20010102,NA,0.138816836207268,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
15928937.452975,5092877.14727232,17.6987093807133,0.690152126465562,21.3541589149233,0,0.896570680128745,1.12967905696222,0.948841223277666,20010103,NA,0.142361059432822,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
15993245.5509245,5119539.37098734,17.7701623787426,0.68956969184405,21.8664059861155,0,0.901264405769216,1.13559315126921,0.967645201297013,20010104,NA,0.145776039907436,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16062432.5470444,5148226.88142537,17.8470363410433,0.688943507504283,22.3599034826881,0,0.906314671071295,1.14195648554983,0.985768591576855,20010105,NA,0.14906602321792,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16136466.786896,5178928.47201562,17.9292960962356,0.688274197685822,22.8352168793739,0,0.911719503184961,1.14876657401305,1.0032833816451,20010106,NA,0.152234779195826,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16215314.0631365,5211631.95351897,18.0169036363971,0.687562423088433,23.2928462935529,0,0.917476756267286,1.15602071289678,1.02025558955469,20010107,NA,0.155285641957019,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16298937.6333785,5246324.14995312,18.1098181369066,0.686808878689459,23.7332320669783,0,0.923584110765085,1.16371597956401,1.0367456859092,20010108,NA,0.158221547113188,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16387298.2404307,5282990.89523669,18.2079959789339,0.686014291492369,24.1567599875374,0,0.930039072824125,1.1718492317584,1.05280895157841,20010109,NA,0.161045066583583,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16480354.1349914,5321617.0306652,18.3113907746542,0.685179418220549,24.5637662079146,0,0.936838973844796,1.18041710704444,1.06849577848847,20010110,NA,0.163758441386098,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16578061.1008593,5362186.40332867,18.4199533952604,0.684305042970291,24.9545419111683,0,0.943980970203527,1.18941602245644,1.08385192036176,20010111,NA,0.166363612741122,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16680372.4827181,5404681.86557485,18.5336320018344,0.683391974836714,25.3293377666591,0,0.9514620431583,1.19884217437946,1.0989186999911,20010112,NA,0.168862251777727,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16787239.216543,5449085.27561641,18.6523720791318,0.682441045525975,25.6883682133035,0,0.95927899895554,1.20869153868398,1.11373317952669,20010113,NA,0.17125578808869,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
16898609.8626647,5495377.49937251,18.7761164723201,0.681453106966677,26.0318156006232,0,0.967428469154307,1.21895987113443,1.12832830029213,20010114,NA,0.173545437337488,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17014430.6415196,5543538.41362724,18.9048054266996,0.680429028932838,26.3598342114289,0,0.975906911182327,1.22964270808973,1.14273299877237,20010115,NA,0.175732228076193,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17134645.472098,5593546.91057829,19.0383766304249,0.679369696690106,26.6725541831944,0,0.98471060913676,1.24073536751232,1.15697230556977,20010116,NA,0.177817027887962,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17259196.0130959,5645380.90383944,19.1767652602278,0.67827600867621,26.9700853382863,0,0.993835674840893,1.25223295029953,1.1710674342294,20010117,NA,0.179800568921909,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17388021.706758,5699017.33595026,19.3199040301316,0.677148874225877,27.2525209263435,0,1.00327804916619,1.26413034194939,1.18503586681392,20010118,NA,0.18168347284229,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17521059.8253906,5754432.18743587,19.4677232431322,0.675989211349574,27.519941275449,0,1.01303350362719,1.27642221457026,1.19889144288916,20010119,NA,0.18346627516966,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
17658245.52051,5811600.48744892,19.6201508458067,0.674797944574642,27.7724173425647,0,1.02309764225499,1.28910302924129,1.21264445810418,20010120,NA,0.185149448950431,0.790322580645161,US-AR2,GRA,0.382695132903686,2.61304603592038,1.48243178727063,0.71482248161123
