ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
44021467.9743723,18908050.2258741,52.3897846670089,0.695620107163587,42.5514503030543,0,5.72873937594076,7.21821161368535,3.44241341360756,20010101,NA,0.283676335353696,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43987980.1880255,18893212.1907462,52.3499309775157,0.696189234959274,43.2325165714255,0,5.72424376507218,7.21254714399095,3.49254241987061,20010102,NA,0.288216777142837,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43950729.8592247,18876670.7885724,52.3055995002968,0.69681133063368,43.8681330673369,0,5.71923207000927,7.20623240821168,3.5386142880048,20010103,NA,0.292454220448913,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43909720.743213,18858426.1277389,52.2567947044529,0.697485859077439,44.4620677670395,0,5.71370432359076,7.19926744772436,3.58097061265737,20010104,NA,0.296413785113597,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43864957.3764519,18838478.5702466,52.20352198881,0.698212243868457,45.0177786810109,0,5.70766063549522,7.19165240072398,3.6199207831795,20010105,NA,0.300118524540073,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43816445.0835899,18816828.7411602,52.1457876902122,0.698989869081025,45.5384424672477,0,5.70110119510405,7.18338750583111,3.65574553612679,20010106,NA,0.303589616448318,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43764189.9848015,18793477.5385579,52.0835990922565,0.699818081190272,46.0269799543884,0,5.69402627451597,7.17447310589013,3.68870004733202,20010107,NA,0.306846533029256,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43708199.0035237,18768426.1439553,52.0169644344994,0.70069619106036,46.4860789672479,0,5.68643623170523,7.16490965194859,3.71901663148337,20010108,NA,0.309907193114986,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43648479.8746098,18741676.0331755,51.9458929221609,0.701623476004639,46.9182147904861,0,5.67833151381499,7.15469770740689,3.74690710604895,20010109,NA,0.312788098603241,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
43585041.1529204,18713228.9876347,51.8703947363486,0.702599181905777,47.3256685584025,0,5.66971266057673,7.14383795232668,3.77256486727194,20010110,NA,0.315504457056017,3.47741945328251,AR-SLu,MF,0.345944634961013,2.89063595425521,1.53307615766535,0.668252934381024
