ho,hn,qn,cn,wn,ro,eq_n,ep_n,ea_n,TIME,swcObs,swc,Prec,sito,veg,MI,AI,ApP,ApQ
42485783.4475372,17883781.676436,48.7985677358963,0.71449651139358,62.8891101135593,0,5.81286292900727,7.32420729054916,4.56494451989318,20010101,NA,0.419260734090395,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42472884.6799936,17878576.4334841,48.7837523946078,0.714824470402313,64.4777914038699,0,5.81117104054994,7.32207551109293,4.66485275906723,20010102,NA,0.429851942692466,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42458155.6022641,17872583.7949166,48.766834785023,0.715183110378851,65.9744114447872,0,5.80922322060861,7.31962125796685,4.75727264843715,20010103,NA,0.439829409631915,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42441582.4417599,17865796.2382744,48.7477990881419,0.715572142938475,67.3858299854205,0,5.8070170241174,7.31684145038793,4.84286318128067,20010104,NA,0.44923886656947,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42423150.6797925,17858205.8120404,48.7266286280051,0.715991257070869,68.7183177646724,0,5.80454986655144,7.31373283185481,4.92221305679452,20010105,NA,0.45812211843115,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42402845.096731,17849804.160227,48.7033059235605,0.716440120060691,69.9776179734004,0,5.80181903191859,7.31029198021743,4.9958494903083,20010106,NA,0.466517453156003,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42380649.820063,17840582.5485184,48.6778127438657,0.716918378458636,71.1690001727516,0,5.79882168125662,7.30651531838334,5.06424575808301,20010107,NA,0.474460001151677,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42356548.3751903,17830531.8918676,48.6501301664312,0.71742565909735,72.2973077297976,0,5.79555486160319,7.30239912562002,5.12782768102687,20010108,NA,0.481982051531984,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42330523.7387795,17819642.7834448,48.6202386384977,0.717961570146469,73.3669996639028,0,5.7920155154053,7.29793954941068,5.18697921501685,20010109,NA,0.489113331092685,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42302558.3944806,17807905.5248301,48.5881180410345,0.718525702200925,74.3821876589872,0,5.78820049033264,7.29313261781912,5.24204728609208,20010110,NA,0.495881251059915,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
42272634.3908206,17795310.1573365,48.5537477552345,0.71911762939664,75.3466688823252,0,5.78410654945897,7.28797425231831,5.29334598503421,20010111,NA,0.502311125882168,5.53870957897555,AU-TTE,OSH,0.139418727136187,7.1726375684321,2.15739672057732,0.378984695935451
